codigo_escola;ano;trat_internet_alunos;trat_lab_info;trat_dispositivo_aluno;trat_informatizacao_basica;trat_informatizacao_pedagogica;trat_informatizacao_completa;ano_primeiro_trat_real;g_info;ever_treated_info;post_info;tempo_relativo_info;reverte_tratamento_info;always_treated_info;left_censored_info;grupo_informatizacao
35000292;2019;0;1;1;1;0;0;2021;2021;1;0;-2;0;0;0;se_tornou_informatizada
35000292;2020;0;1;1;1;0;0;2021;2021;1;0;-1;0;0;0;se_tornou_informatizada
35000292;2021;1;1;1;1;1;1;2021;2021;1;1;0;0;0;0;se_tornou_informatizada
35000292;2022;1;1;1;1;1;1;2021;2021;1;1;1;0;0;0;se_tornou_informatizada
35000292;2023;1;1;1;1;1;1;2021;2021;1;1;2;0;0;0;se_tornou_informatizada
35000292;2024;1;1;1;1;1;1;2021;2021;1;1;3;0;0;0;se_tornou_informatizada
35000309;2015;0;1;1;1;0;0;2024;2025;1;0;-10;0;0;0;se_tornou_informatizada
35000309;2016;0;1;1;1;0;0;2024;2025;1;0;-9;0;0;0;se_tornou_informatizada
35000309;2017;0;1;1;1;0;0;2024;2025;1;0;-8;0;0;0;se_tornou_informatizada
35000309;2018;0;1;1;1;0;0;2024;2025;1;0;-7;0;0;0;se_tornou_informatizada
35000309;2019;0;1;1;1;0;0;2024;2025;1;0;-6;0;0;0;se_tornou_informatizada
35000309;2020;0;1;1;1;0;0;2024;2025;1;0;-5;0;0;0;se_tornou_informatizada
35000309;2021;0;1;1;1;0;0;2024;2025;1;0;-4;0;0;0;se_tornou_informatizada
35000309;2022;0;1;1;1;0;0;2024;2025;1;0;-3;0;0;0;se_tornou_informatizada
35000309;2023;0;1;1;1;0;0;2024;2025;1;0;-2;0;0;0;se_tornou_informatizada
35000309;2024;1;1;1;1;1;1;2024;2025;1;0;-1;0;0;0;se_tornou_informatizada
35000310;2015;0;1;1;1;0;0;2020;2021;1;0;-6;1;0;0;se_tornou_informatizada_com_reversao
35000310;2016;0;1;1;1;0;0;2020;2021;1;0;-5;1;0;0;se_tornou_informatizada_com_reversao
35000310;2017;0;1;1;1;0;0;2020;2021;1;0;-4;1;0;0;se_tornou_informatizada_com_reversao
35000310;2018;0;1;1;1;0;0;2020;2021;1;0;-3;1;0;0;se_tornou_informatizada_com_reversao
35000310;2019;0;1;1;1;0;0;2020;2021;1;0;-2;1;0;0;se_tornou_informatizada_com_reversao
35000310;2020;1;1;1;1;1;1;2020;2021;1;0;-1;1;0;0;se_tornou_informatizada_com_reversao
35000310;2021;1;1;1;1;1;1;2020;2021;1;1;0;1;0;0;se_tornou_informatizada_com_reversao
35000310;2022;1;1;1;1;1;1;2020;2021;1;1;1;1;0;0;se_tornou_informatizada_com_reversao
35000310;2023;0;1;1;1;0;0;2020;2021;1;1;2;1;0;0;se_tornou_informatizada_com_reversao
35000310;2024;1;1;1;1;1;1;2020;2021;1;1;3;1;0;0;se_tornou_informatizada_com_reversao
35000322;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000322;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000322;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000322;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000322;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000322;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000322;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000322;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000322;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000322;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000334;2015;0;1;1;1;0;0;2019;2019;1;0;-4;1;0;0;se_tornou_informatizada_com_reversao
35000334;2016;0;1;1;1;0;0;2019;2019;1;0;-3;1;0;0;se_tornou_informatizada_com_reversao
35000334;2017;0;1;1;1;0;0;2019;2019;1;0;-2;1;0;0;se_tornou_informatizada_com_reversao
35000334;2018;0;1;1;1;0;0;2019;2019;1;0;-1;1;0;0;se_tornou_informatizada_com_reversao
35000334;2019;1;1;1;1;1;1;2019;2019;1;1;0;1;0;0;se_tornou_informatizada_com_reversao
35000334;2020;1;1;1;1;1;1;2019;2019;1;1;1;1;0;0;se_tornou_informatizada_com_reversao
35000334;2021;1;1;1;1;1;1;2019;2019;1;1;2;1;0;0;se_tornou_informatizada_com_reversao
35000334;2022;0;1;1;1;0;0;2019;2019;1;1;3;1;0;0;se_tornou_informatizada_com_reversao
35000334;2023;0;1;1;1;0;0;2019;2019;1;1;4;1;0;0;se_tornou_informatizada_com_reversao
35000334;2024;1;1;1;1;1;1;2019;2019;1;1;5;1;0;0;se_tornou_informatizada_com_reversao
35000346;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000346;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000346;2017;0;0;1;0;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000346;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000346;2019;1;0;1;1;1;0;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000346;2020;1;0;1;1;1;0;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000346;2021;1;0;1;1;1;0;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000346;2022;1;0;1;1;1;0;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000346;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000346;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000358;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35000358;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35000358;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35000358;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35000358;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35000358;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35000358;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35000358;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35000358;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35000358;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35000361;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000361;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000361;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000361;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000361;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000361;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000361;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000361;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000361;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000361;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000371;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35000371;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35000371;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35000371;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35000371;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35000371;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35000371;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35000371;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35000371;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35000371;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35000383;2015;0;1;1;1;0;0;2023;2023;1;0;-8;0;0;0;se_tornou_informatizada
35000383;2016;0;1;1;1;0;0;2023;2023;1;0;-7;0;0;0;se_tornou_informatizada
35000383;2017;0;1;;1;0;0;2023;2023;1;0;-6;0;0;0;se_tornou_informatizada
35000383;2018;0;1;1;1;0;0;2023;2023;1;0;-5;0;0;0;se_tornou_informatizada
35000383;2019;0;1;1;1;0;0;2023;2023;1;0;-4;0;0;0;se_tornou_informatizada
35000383;2020;0;1;1;1;0;0;2023;2023;1;0;-3;0;0;0;se_tornou_informatizada
35000383;2021;0;1;1;1;0;0;2023;2023;1;0;-2;0;0;0;se_tornou_informatizada
35000383;2022;0;1;1;1;0;0;2023;2023;1;0;-1;0;0;0;se_tornou_informatizada
35000383;2023;1;1;1;1;1;1;2023;2023;1;1;0;0;0;0;se_tornou_informatizada
35000383;2024;1;1;1;1;1;1;2023;2023;1;1;1;0;0;0;se_tornou_informatizada
35000395;2015;0;1;1;1;0;0;2020;2021;1;0;-6;1;0;0;se_tornou_informatizada_com_reversao
35000395;2016;0;1;1;1;0;0;2020;2021;1;0;-5;1;0;0;se_tornou_informatizada_com_reversao
35000395;2017;0;1;1;1;0;0;2020;2021;1;0;-4;1;0;0;se_tornou_informatizada_com_reversao
35000395;2018;0;0;1;0;0;0;2020;2021;1;0;-3;1;0;0;se_tornou_informatizada_com_reversao
35000395;2019;0;0;;0;0;0;2020;2021;1;0;-2;1;0;0;se_tornou_informatizada_com_reversao
35000395;2020;1;0;1;1;1;0;2020;2021;1;0;-1;1;0;0;se_tornou_informatizada_com_reversao
35000395;2021;1;0;1;1;1;0;2020;2021;1;1;0;1;0;0;se_tornou_informatizada_com_reversao
35000395;2022;0;0;1;0;0;0;2020;2021;1;1;1;1;0;0;se_tornou_informatizada_com_reversao
35000395;2023;0;0;1;0;0;0;2020;2021;1;1;2;1;0;0;se_tornou_informatizada_com_reversao
35000395;2024;0;0;1;0;0;0;2020;2021;1;1;3;1;0;0;se_tornou_informatizada_com_reversao
35000401;2015;0;1;1;1;0;0;2024;2025;1;0;-10;0;0;0;se_tornou_informatizada
35000401;2016;0;1;1;1;0;0;2024;2025;1;0;-9;0;0;0;se_tornou_informatizada
35000401;2017;0;0;;0;0;0;2024;2025;1;0;-8;0;0;0;se_tornou_informatizada
35000401;2018;0;1;1;1;0;0;2024;2025;1;0;-7;0;0;0;se_tornou_informatizada
35000401;2019;0;1;1;1;0;0;2024;2025;1;0;-6;0;0;0;se_tornou_informatizada
35000401;2020;0;1;1;1;0;0;2024;2025;1;0;-5;0;0;0;se_tornou_informatizada
35000401;2021;0;1;1;1;0;0;2024;2025;1;0;-4;0;0;0;se_tornou_informatizada
35000401;2022;0;1;1;1;0;0;2024;2025;1;0;-3;0;0;0;se_tornou_informatizada
35000401;2023;0;1;1;1;0;0;2024;2025;1;0;-2;0;0;0;se_tornou_informatizada
35000401;2024;1;1;1;1;1;1;2024;2025;1;0;-1;0;0;0;se_tornou_informatizada
35000413;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000413;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000413;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000413;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000413;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000413;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000413;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000413;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000413;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000413;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000425;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000425;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000425;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000425;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000425;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000425;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000425;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000425;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000425;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000425;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000437;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35000437;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35000437;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35000437;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35000437;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35000437;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35000437;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35000437;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35000437;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35000437;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35000449;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000449;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000449;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000449;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000449;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000449;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000449;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000449;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000449;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000449;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000450;2015;0;1;1;1;0;0;2020;2021;1;0;-6;0;0;0;se_tornou_informatizada
35000450;2016;0;1;1;1;0;0;2020;2021;1;0;-5;0;0;0;se_tornou_informatizada
35000450;2017;0;1;1;1;0;0;2020;2021;1;0;-4;0;0;0;se_tornou_informatizada
35000450;2018;0;1;1;1;0;0;2020;2021;1;0;-3;0;0;0;se_tornou_informatizada
35000450;2019;0;1;1;1;0;0;2020;2021;1;0;-2;0;0;0;se_tornou_informatizada
35000450;2020;1;1;1;1;1;1;2020;2021;1;0;-1;0;0;0;se_tornou_informatizada
35000450;2021;1;1;1;1;1;1;2020;2021;1;1;0;0;0;0;se_tornou_informatizada
35000450;2022;1;1;1;1;1;1;2020;2021;1;1;1;0;0;0;se_tornou_informatizada
35000450;2023;1;1;1;1;1;1;2020;2021;1;1;2;0;0;0;se_tornou_informatizada
35000450;2024;1;1;1;1;1;1;2020;2021;1;1;3;0;0;0;se_tornou_informatizada
35000462;2015;0;1;1;1;0;0;2022;2023;1;0;-8;0;0;0;se_tornou_informatizada
35000462;2016;0;1;1;1;0;0;2022;2023;1;0;-7;0;0;0;se_tornou_informatizada
35000462;2017;0;1;1;1;0;0;2022;2023;1;0;-6;0;0;0;se_tornou_informatizada
35000462;2018;0;1;1;1;0;0;2022;2023;1;0;-5;0;0;0;se_tornou_informatizada
35000462;2019;0;1;1;1;0;0;2022;2023;1;0;-4;0;0;0;se_tornou_informatizada
35000462;2020;0;1;1;1;0;0;2022;2023;1;0;-3;0;0;0;se_tornou_informatizada
35000462;2021;0;1;1;1;0;0;2022;2023;1;0;-2;0;0;0;se_tornou_informatizada
35000462;2022;1;1;1;1;1;1;2022;2023;1;0;-1;0;0;0;se_tornou_informatizada
35000462;2023;1;1;1;1;1;1;2022;2023;1;1;0;0;0;0;se_tornou_informatizada
35000462;2024;1;1;1;1;1;1;2022;2023;1;1;1;0;0;0;se_tornou_informatizada
35000474;2015;0;0;1;0;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000474;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000474;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000474;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000474;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000474;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000474;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000474;2022;1;0;1;1;1;0;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000474;2023;1;0;1;1;1;0;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000474;2024;1;0;1;1;1;0;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000498;2015;0;1;1;1;0;0;2024;2025;1;0;-10;0;0;0;se_tornou_informatizada
35000498;2016;0;1;1;1;0;0;2024;2025;1;0;-9;0;0;0;se_tornou_informatizada
35000498;2017;0;1;1;1;0;0;2024;2025;1;0;-8;0;0;0;se_tornou_informatizada
35000498;2018;0;1;1;1;0;0;2024;2025;1;0;-7;0;0;0;se_tornou_informatizada
35000498;2019;0;1;1;1;0;0;2024;2025;1;0;-6;0;0;0;se_tornou_informatizada
35000498;2020;1;1;;1;;;2024;2025;1;0;-5;0;0;0;se_tornou_informatizada
35000498;2021;1;1;;1;;;2024;2025;1;0;-4;0;0;0;se_tornou_informatizada
35000498;2022;1;1;;1;;;2024;2025;1;0;-3;0;0;0;se_tornou_informatizada
35000498;2023;1;1;;1;;;2024;2025;1;0;-2;0;0;0;se_tornou_informatizada
35000498;2024;1;1;1;1;1;1;2024;2025;1;0;-1;0;0;0;se_tornou_informatizada
35000504;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000504;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000504;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000504;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000504;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000504;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000504;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000504;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000504;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000504;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000516;2015;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35000516;2016;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35000516;2017;0;1;;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35000516;2018;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35000516;2019;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35000516;2020;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35000516;2021;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35000516;2022;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35000516;2023;0;1;1;1;0;0;;0;0;0;;0;0;0;nunca_informatizada
35000516;2024;0;0;;0;0;0;;0;0;0;;0;0;0;nunca_informatizada
35000528;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000528;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000528;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000528;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000528;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000528;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000528;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000528;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000528;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000528;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000536;2015;0;1;;1;0;0;2024;2025;1;0;-10;0;0;0;se_tornou_informatizada
35000536;2016;0;1;1;1;0;0;2024;2025;1;0;-9;0;0;0;se_tornou_informatizada
35000536;2017;0;1;;1;0;0;2024;2025;1;0;-8;0;0;0;se_tornou_informatizada
35000536;2018;0;1;;1;0;0;2024;2025;1;0;-7;0;0;0;se_tornou_informatizada
35000536;2019;0;1;1;1;0;0;2024;2025;1;0;-6;0;0;0;se_tornou_informatizada
35000536;2020;0;1;1;1;0;0;2024;2025;1;0;-5;0;0;0;se_tornou_informatizada
35000536;2021;0;1;1;1;0;0;2024;2025;1;0;-4;0;0;0;se_tornou_informatizada
35000536;2022;0;1;1;1;0;0;2024;2025;1;0;-3;0;0;0;se_tornou_informatizada
35000536;2023;0;1;1;1;0;0;2024;2025;1;0;-2;0;0;0;se_tornou_informatizada
35000536;2024;1;1;1;1;1;1;2024;2025;1;0;-1;0;0;0;se_tornou_informatizada
35000541;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000541;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000541;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000541;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000541;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000541;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000541;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000541;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000541;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000541;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000553;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000553;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000553;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000553;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000553;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000553;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000553;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000553;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000553;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000553;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000565;2015;0;1;1;1;0;0;2021;2021;1;0;-6;0;0;0;se_tornou_informatizada
35000565;2016;0;1;1;1;0;0;2021;2021;1;0;-5;0;0;0;se_tornou_informatizada
35000565;2017;0;0;;0;0;0;2021;2021;1;0;-4;0;0;0;se_tornou_informatizada
35000565;2018;0;1;1;1;0;0;2021;2021;1;0;-3;0;0;0;se_tornou_informatizada
35000565;2019;0;1;;1;0;0;2021;2021;1;0;-2;0;0;0;se_tornou_informatizada
35000565;2020;0;1;;1;0;0;2021;2021;1;0;-1;0;0;0;se_tornou_informatizada
35000565;2021;1;1;1;1;1;1;2021;2021;1;1;0;0;0;0;se_tornou_informatizada
35000565;2022;1;1;1;1;1;1;2021;2021;1;1;1;0;0;0;se_tornou_informatizada
35000565;2023;1;1;1;1;1;1;2021;2021;1;1;2;0;0;0;se_tornou_informatizada
35000565;2024;1;1;1;1;1;1;2021;2021;1;1;3;0;0;0;se_tornou_informatizada
35000577;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000577;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000577;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000577;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000577;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000577;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000577;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
35000577;2022;1;1;1;1;1;1;2019;2019;1;1;3;0;0;0;se_tornou_informatizada
35000577;2023;1;1;1;1;1;1;2019;2019;1;1;4;0;0;0;se_tornou_informatizada
35000577;2024;1;1;1;1;1;1;2019;2019;1;1;5;0;0;0;se_tornou_informatizada
35000589;2015;0;1;1;1;0;0;2019;2019;1;0;-4;0;0;0;se_tornou_informatizada
35000589;2016;0;1;1;1;0;0;2019;2019;1;0;-3;0;0;0;se_tornou_informatizada
35000589;2017;0;1;1;1;0;0;2019;2019;1;0;-2;0;0;0;se_tornou_informatizada
35000589;2018;0;1;1;1;0;0;2019;2019;1;0;-1;0;0;0;se_tornou_informatizada
35000589;2019;1;1;1;1;1;1;2019;2019;1;1;0;0;0;0;se_tornou_informatizada
35000589;2020;1;1;1;1;1;1;2019;2019;1;1;1;0;0;0;se_tornou_informatizada
35000589;2021;1;1;1;1;1;1;2019;2019;1;1;2;0;0;0;se_tornou_informatizada
